UniProt_ID,BindingDB_ID,chEMBL_ID,Molecule_name,IN_KI
Q9HC98,BDBM50358246,CHEMBL456936,CALICOFEROL E,IK19947
Q9HC98,BDBM50358247,CHEMBL517956,ASTROGORGIADIOL,IK19948
Q9HC98,BDBM50358248,CHEMBL456294,CALICOFEROL I,IK19949
Q9HC98,BDBM50358249,CHEMBL515982,CALICOFEROL C,IK19950
Q9HC98,BDBM21079,CHEMBL223360,LINIFANIB,IK19951
Q9HC98,BDBM24773,CHEMBL572881,MOTESANIB,IK19952
Q9HC98,BDBM31085,CHEMBL574738,AST487,IK19953
Q9HC98,BDBM26300,CHEMBL215152,AZD1152HQPA,IK19954
Q9HC98,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK19955
Q9HC98,BDBM5931,CHEMBL296468,BMS387032,IK19956
Q9HC98,BDBM25118,CHEMBL522892,DOVITINIB,IK19957
Q9HC98,BDBM31088,CHEMBL558752,RAF265,IK19958
Q9HC98,BDBM4779,CHEMBL31965,CANERTINIB,IK19959
Q9HC98,BDBM50193995,CHEMBL221959,TOFACITINIB,IK19960
Q9HC98,BDBM31340,CHEMBL483321,CP724714,IK19961
Q9HC98,BDBM13216,CHEMBL1421,DASATINIB,IK19962
Q9HC98,BDBM31090,CHEMBL607707,PELITINIB,IK19963
Q9HC98,BDBM5446,CHEMBL553,ERLOTINIB,IK19964
Q9HC98,BDBM5655,CHEMBL428690,ALVOCIDIB,IK19965
Q9HC98,BDBM5447,CHEMBL939,GEFITINIB,IK19966
Q9HC98,BDBM32362,CHEMBL261849,GW632580X,IK19967
Q9HC98,BDBM26474,CHEMBL477772,PAZOPANIB,IK19968
Q9HC98,BDBM13530,CHEMBL941,IMATINIB,IK19969
Q9HC98,BDBM6866,CHEMBL191003,JNJ7706621,IK19970
Q9HC98,BDBM5445,CHEMBL554,LAPATINIB,IK19971
Q9HC98,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK19972
Q9HC98,BDBM13535,CHEMBL124660,TANDUTINIB,IK19973
Q9HC98,BDBM31093,CHEMBL259084,MLN8054,IK19974
Q9HC98,BDBM25045,CHEMBL573339,PI103,IK19975
Q9HC98,BDBM4851,CHEMBL101253,VATALANIB,IK19976
Q9HC98,BDBM7533,CHEMBL14762,SELICICLIB,IK19977
Q9HC98,BDBM13531,CHEMBL278041,SB202190,IK19978
Q9HC98,BDBM13336,CHEMBL10,SB203580,IK19979
Q9HC98,BDBM50110208,CHEMBL440084,SB431542,IK19980
Q9HC98,BDBM16673,CHEMBL1336,SORAFENIB,IK19981
Q9HC98,BDBM31095,CHEMBL1721885,SU014813,IK19982
Q9HC98,BDBM4814,CHEMBL535,SUNITINIB,IK19983
Q9HC98,BDBM13534,CHEMBL572878,TOZASERTIB,IK19984
Q9HC98,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK19985
Q9HC98,BDBM21,CHEMBL24828,VANDETANIB,IK19986
Q9HC98,BDBM50378657,CHEMBL1230607,PHA793887,IK19987
Q9HC98,BDBM27344,CHEMBL225519,PHA767491,IK19988
Q9HC98,BDBM7460,CHEMBL50,QUERCETIN,IK19989
Q8TDX7,BDBM25118,CHEMBL522892,DOVITINIB,IK19990
Q8TDX7,BDBM31095,CHEMBL1721885,SU014813,IK19991
Q8TDX7,BDBM4814,CHEMBL535,SUNITINIB,IK19992
Q8TDX7,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK19993
Q8TDX7,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK19994
Q8TDX7,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK19995
Q8TDX7,BDBM50026612,CHEMBL502835,NINTEDANIB,IK19996
Q8TDX7,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK19997
Q8TDX7,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK19998
Q8TDX7,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK19999
Q8TDX7,BDBM13535,CHEMBL124660,TANDUTINIB,IK20000
Q8TDX7,BDBM16673,CHEMBL1336,SORAFENIB,IK20001
Q8TDX7,BDBM50326054,CHEMBL1240703,CGP52421,IK20002
Q8TDX7,BDBM4814,CHEMBL535,SUNITINIB,IK20003
Q8TDX7,BDBM50332294,CHEMBL1287853,FEDRATINIB,IK20004
Q8TDX7,BDBM5655,CHEMBL428690,ALVOCIDIB,IK20005
Q8TDX7,BDBM31095,CHEMBL1721885,SU014813,IK20006
Q8TDX7,BDBM25121,CHEMBL513909,BI2536,IK20007
Q8TDX7,BDBM60589,CHEMBL1236107,SGX523,IK20008
Q8TDX7,BDBM50128285,CHEMBL300138,ENZASTAURIN,IK20009
Q8TDX7,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK20010
Q8TDX7,BDBM50193995,CHEMBL221959,TOFACITINIB,IK20011
Q8TDX7,BDBM27817,CHEMBL464552,GSK1838705A,IK20012
Q8TDX7,BDBM16673,CHEMBL1336,SORAFENIB,IK20013
Q8TDX7,BDBM50184807,CHEMBL377300,BRIVANIB,IK20014
Q8TDX7,BDBM50242742,CHEMBL509032,TAE684,IK20015
Q8TDX7,BDBM15138,CHEMBL379218,A674563,IK20016
Q8TDX7,BDBM12621,CHEMBL384304,RG547,IK20017
Q8TDX7,BDBM50355499,CHEMBL1908842,JNJ28312141,IK20018
Q8TDX7,BDBM25045,CHEMBL573339,PI103,IK20019
Q8TDX7,BDBM13336,CHEMBL10,SB203580,IK20020
Q8TDX7,BDBM25118,CHEMBL522892,DOVITINIB,IK20021
Q8TDX7,BDBM4552,CHEMBL288441,BOSUTINIB,IK20022
Q8TDX7,BDBM5445,CHEMBL554,LAPATINIB,IK20023
Q8TDX7,BDBM50322823,CHEMBL1173655,AFATINIB,IK20024
Q8TDX7,BDBM24654,CHEMBL445813,AT7519,IK20025
Q8TDX7,BDBM31088,CHEMBL558752,RAF265,IK20026
Q8TDX7,BDBM50355500,CHEMBL1908394,GSK461364,IK20027
Q8TDX7,BDBM25084,CHEMBL230011,TG100115,IK20028
Q8TDX7,BDBM60665,CHEMBL475251,R406,IK20029
Q8TDX7,BDBM13530,CHEMBL941,IMATINIB,IK20030
Q8TDX7,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK20031
Q8TDX7,BDBM26300,CHEMBL215152,AZD1152HQPA,IK20032
Q8TDX7,BDBM50309910,CHEMBL608154,ML120B,IK20033
Q8TDX7,BDBM25117,CHEMBL1289926,AXITINIB,IK20034
Q8TDX7,BDBM6568,CHEMBL386051,PD17395,IK20035
Q8TDX7,BDBM4851,CHEMBL101253,VATALANIB,IK20036
Q8TDX7,BDBM25617,CHEMBL1230020,PLX4720,IK20037
Q8TDX7,BDBM50306682,CHEMBL601719,CRIZOTINIB,IK20038
Q8TDX7,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK20039
Q8TDX7,BDBM50161957,CHEMBL180022,NERATINIB,IK20040
Q8TDX7,BDBM5447,CHEMBL939,GEFITINIB,IK20041
Q8TDX7,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK20042
Q8TDX7,BDBM5931,CHEMBL296468,BMS387032,IK20043
Q8TDX7,BDBM50132260,CHEMBL105442,CI1040,IK20044
Q8TDX7,BDBM50355494,CHEMBL1908396,Ki20227,IK20045
Q8TDX7,BDBM13535,CHEMBL124660,TANDUTINIB,IK20046
Q8TDX7,BDBM13534,CHEMBL572878,TOZASERTIB,IK20047
Q8TDX7,BDBM5446,CHEMBL553,ERLOTINIB,IK20048
Q8TDX7,BDBM31093,CHEMBL259084,MLN8054,IK20049
Q8TDX7,BDBM50355495,CHEMBL1908391,MASITINIB,IK20050
Q8TDX7,BDBM4814,CHEMBL535,SUNITINIB,IK20051
Q8TDX7,BDBM50242737,CHEMBL450786,PHA665752,IK20052
Q8TDX7,BDBM25028,CHEMBL521851,PICTILISIB,IK20053
Q8TDX7,BDBM25013,CHEMBL494089,GSK690693,IK20054
Q8TDX7,BDBM13216,CHEMBL1421,DASATINIB,IK20055
Q8TDX7,BDBM50355497,CHEMBL1614701,SELUMETINIB,IK20056
Q8TDX7,BDBM21,CHEMBL24828,VANDETANIB,IK20057
Q8TDX7,BDBM31085,CHEMBL574738,AST487,IK20058
Q8TDX7,BDBM50237710,CHEMBL255863,NILOTINIB,IK20059
Q8TDX7,BDBM25919,CHEMBL249697,BMS345541,IK20060
Q8TDX7,BDBM50331096,CHEMBL491473,CEDIRANIB,IK20061
Q8TDX7,BDBM4779,CHEMBL31965,CANERTINIB,IK20062
Q8TDX7,BDBM50355496,CHEMBL1908397,KW2449,IK20063
Q8TDX7,BDBM32362,CHEMBL261849,GW632580X,IK20064
Q8TDX7,BDBM21079,CHEMBL223360,LINIFANIB,IK20065
Q8TDX7,BDBM26474,CHEMBL477772,PAZOPANIB,IK20066
Q8TDX7,BDBM24773,CHEMBL572881,MOTESANIB,IK20067
Q8TDX7,BDBM50355501,CHEMBL1789941,RUXOLITINIB,IK20068
Q8TDX7,BDBM13216,CHEMBL1421,DASATINIB,IK20069
Q8TDX7,BDBM31090,CHEMBL607707,PELITINIB,IK20070
Q8TDX7,BDBM50110208,CHEMBL440084,SB431542,IK20071
Q8TDX7,BDBM16673,CHEMBL1336,SORAFENIB,IK20072
Q8TDX7,BDBM31095,CHEMBL1721885,SU014813,IK20073
Q8TDX7,BDBM4814,CHEMBL535,SUNITINIB,IK20074
Q8TDX7,BDBM13534,CHEMBL572878,TOZASERTIB,IK20075
Q8TDX7,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK20076
Q8TDX7,BDBM21,CHEMBL24828,VANDETANIB,IK20077
Q8TDX7,BDBM21079,CHEMBL223360,LINIFANIB,IK20078
Q8TDX7,BDBM24773,CHEMBL572881,MOTESANIB,IK20079
Q8TDX7,BDBM31085,CHEMBL574738,AST487,IK20080
Q8TDX7,BDBM26300,CHEMBL215152,AZD1152HQPA,IK20081
Q8TDX7,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK20082
Q8TDX7,BDBM5931,CHEMBL296468,BMS387032,IK20083
Q8TDX7,BDBM25118,CHEMBL522892,DOVITINIB,IK20084
Q8TDX7,BDBM31088,CHEMBL558752,RAF265,IK20085
Q8TDX7,BDBM4779,CHEMBL31965,CANERTINIB,IK20086
Q8TDX7,BDBM50193995,CHEMBL221959,TOFACITINIB,IK20087
Q8TDX7,BDBM31340,CHEMBL483321,CP724714,IK20088
Q8TDX7,BDBM5446,CHEMBL553,ERLOTINIB,IK20089
Q8TDX7,BDBM5655,CHEMBL428690,ALVOCIDIB,IK20090
Q8TDX7,BDBM5447,CHEMBL939,GEFITINIB,IK20091
Q8TDX7,BDBM32362,CHEMBL261849,GW632580X,IK20092
Q8TDX7,BDBM26474,CHEMBL477772,PAZOPANIB,IK20093
Q8TDX7,BDBM13530,CHEMBL941,IMATINIB,IK20094
Q8TDX7,BDBM6866,CHEMBL191003,JNJ7706621,IK20095
Q8TDX7,BDBM5445,CHEMBL554,LAPATINIB,IK20096
Q8TDX7,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK20097
Q8TDX7,BDBM13535,CHEMBL124660,TANDUTINIB,IK20098
Q8TDX7,BDBM31093,CHEMBL259084,MLN8054,IK20099
Q8TDX7,BDBM25045,CHEMBL573339,PI103,IK20100
Q8TDX7,BDBM4851,CHEMBL101253,VATALANIB,IK20101
Q8TDX7,BDBM7533,CHEMBL14762,SELICICLIB,IK20102
Q8TDX7,BDBM13531,CHEMBL278041,SB202190,IK20103
Q8TDX7,BDBM13336,CHEMBL10,SB203580,IK20104
Q8TD19,BDBM25118,CHEMBL522892,DOVITINIB,IK20105
Q8TD19,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK20106
Q8TD19,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK20107
Q8TD19,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK20108
Q8TD19,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK20109
Q8TD19,BDBM50026612,CHEMBL502835,NINTEDANIB,IK20110
Q8TD19,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK20111
Q8TD19,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK20112
Q8TD19,BDBM13535,CHEMBL124660,TANDUTINIB,IK20113
Q8TD19,BDBM16673,CHEMBL1336,SORAFENIB,IK20114
Q8TD19,BDBM50326054,CHEMBL1240703,CGP52421,IK20115
Q8TD19,BDBM4814,CHEMBL535,SUNITINIB,IK20116
Q8TD19,BDBM50332294,CHEMBL1287853,FEDRATINIB,IK20117
Q8TD19,BDBM50128285,CHEMBL300138,ENZASTAURIN,IK20118
Q8TD19,BDBM5655,CHEMBL428690,ALVOCIDIB,IK20119
Q8TD19,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK20120
Q8TD19,BDBM60589,CHEMBL1236107,SGX523,IK20121
Q8TD19,BDBM25121,CHEMBL513909,BI2536,IK20122
Q8TD19,BDBM16673,CHEMBL1336,SORAFENIB,IK20123
Q8TD19,BDBM50306682,CHEMBL601719,CRIZOTINIB,IK20124
Q8TD19,BDBM50242742,CHEMBL509032,TAE684,IK20125
Q8TD19,BDBM50193995,CHEMBL221959,TOFACITINIB,IK20126
Q8TD19,BDBM27817,CHEMBL464552,GSK1838705A,IK20127
Q8TD19,BDBM31095,CHEMBL1721885,SU014813,IK20128
Q8TD19,BDBM50355501,CHEMBL1789941,RUXOLITINIB,IK20129
Q8TD19,BDBM50184807,CHEMBL377300,BRIVANIB,IK20130
Q8TD19,BDBM12621,CHEMBL384304,RG547,IK20131
Q8TD19,BDBM50355499,CHEMBL1908842,JNJ28312141,IK20132
Q8TD19,BDBM25045,CHEMBL573339,PI103,IK20133
Q8TD19,BDBM25118,CHEMBL522892,DOVITINIB,IK20134
Q8TD19,BDBM13336,CHEMBL10,SB203580,IK20135
Q8TD19,BDBM4552,CHEMBL288441,BOSUTINIB,IK20136
Q8TD19,BDBM5445,CHEMBL554,LAPATINIB,IK20137
Q8TD19,BDBM50322823,CHEMBL1173655,AFATINIB,IK20138
Q8TD19,BDBM24654,CHEMBL445813,AT7519,IK20139
Q8TD19,BDBM31088,CHEMBL558752,RAF265,IK20140
Q8TD19,BDBM25084,CHEMBL230011,TG100115,IK20141
Q8TD19,BDBM50309910,CHEMBL608154,ML120B,IK20142
Q8TD19,BDBM13530,CHEMBL941,IMATINIB,IK20143
Q8TD19,BDBM15138,CHEMBL379218,A674563,IK20144
Q8TD19,BDBM50161957,CHEMBL180022,NERATINIB,IK20145
Q8TD19,BDBM26300,CHEMBL215152,AZD1152HQPA,IK20146
Q8TD19,BDBM50355500,CHEMBL1908394,GSK461364,IK20147
Q8TD19,BDBM13535,CHEMBL124660,TANDUTINIB,IK20148
Q8TD19,BDBM25117,CHEMBL1289926,AXITINIB,IK20149
Q8TD19,BDBM6568,CHEMBL386051,PD17395,IK20150
Q8TD19,BDBM13534,CHEMBL572878,TOZASERTIB,IK20151
Q8TD19,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK20152
Q8TD19,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK20153
Q8TD19,BDBM5447,CHEMBL939,GEFITINIB,IK20154
Q8TD19,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK20155
Q8TD19,BDBM50242737,CHEMBL450786,PHA665752,IK20156
Q8TD19,BDBM5931,CHEMBL296468,BMS387032,IK20157
Q8TD19,BDBM50132260,CHEMBL105442,CI1040,IK20158
Q8TD19,BDBM50355494,CHEMBL1908396,Ki20227,IK20159
Q8TD19,BDBM5446,CHEMBL553,ERLOTINIB,IK20160
Q8TD19,BDBM31093,CHEMBL259084,MLN8054,IK20161
Q8TD19,BDBM50355495,CHEMBL1908391,MASITINIB,IK20162
Q8TD19,BDBM4814,CHEMBL535,SUNITINIB,IK20163
Q8TD19,BDBM25028,CHEMBL521851,PICTILISIB,IK20164
Q8TD19,BDBM25013,CHEMBL494089,GSK690693,IK20165
Q8TD19,BDBM13216,CHEMBL1421,DASATINIB,IK20166
Q8TD19,BDBM50355497,CHEMBL1614701,SELUMETINIB,IK20167
Q8TD19,BDBM60665,CHEMBL475251,R406,IK20168
Q8TD19,BDBM21,CHEMBL24828,VANDETANIB,IK20169
Q8TD19,BDBM31085,CHEMBL574738,AST487,IK20170
Q8TD19,BDBM50237710,CHEMBL255863,NILOTINIB,IK20171
Q8TD19,BDBM25617,CHEMBL1230020,PLX4720,IK20172
Q8TD19,BDBM25919,CHEMBL249697,BMS345541,IK20173
Q8TD19,BDBM50331096,CHEMBL491473,CEDIRANIB,IK20174
Q8TD19,BDBM32362,CHEMBL261849,GW632580X,IK20175
Q8TD19,BDBM4779,CHEMBL31965,CANERTINIB,IK20176
Q8TD19,BDBM4851,CHEMBL101253,VATALANIB,IK20177
Q8TD19,BDBM50355496,CHEMBL1908397,KW2449,IK20178
Q8TD19,BDBM21079,CHEMBL223360,LINIFANIB,IK20179
Q8TD19,BDBM26474,CHEMBL477772,PAZOPANIB,IK20180
Q8TD19,BDBM24773,CHEMBL572881,MOTESANIB,IK20181
Q8TD19,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK20182
Q8TD19,BDBM21,CHEMBL24828,VANDETANIB,IK20183
Q8TD19,BDBM21079,CHEMBL223360,LINIFANIB,IK20184
Q8TD19,BDBM24773,CHEMBL572881,MOTESANIB,IK20185
Q8TD19,BDBM31085,CHEMBL574738,AST487,IK20186
Q8TD19,BDBM26300,CHEMBL215152,AZD1152HQPA,IK20187
Q8TD19,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK20188
Q8TD19,BDBM5931,CHEMBL296468,BMS387032,IK20189
Q8TD19,BDBM25118,CHEMBL522892,DOVITINIB,IK20190
Q8TD19,BDBM31088,CHEMBL558752,RAF265,IK20191
Q8TD19,BDBM4779,CHEMBL31965,CANERTINIB,IK20192
Q8TD19,BDBM50193995,CHEMBL221959,TOFACITINIB,IK20193
Q8TD19,BDBM31340,CHEMBL483321,CP724714,IK20194
Q8TD19,BDBM13216,CHEMBL1421,DASATINIB,IK20195
Q8TD19,BDBM31090,CHEMBL607707,PELITINIB,IK20196
Q8TD19,BDBM5446,CHEMBL553,ERLOTINIB,IK20197
Q8TD19,BDBM5655,CHEMBL428690,ALVOCIDIB,IK20198
Q8TD19,BDBM5447,CHEMBL939,GEFITINIB,IK20199
Q8TD19,BDBM32362,CHEMBL261849,GW632580X,IK20200
Q8TD19,BDBM26474,CHEMBL477772,PAZOPANIB,IK20201
Q8TD19,BDBM13530,CHEMBL941,IMATINIB,IK20202
Q8TD19,BDBM6866,CHEMBL191003,JNJ7706621,IK20203
Q8TD19,BDBM5445,CHEMBL554,LAPATINIB,IK20204
Q8TD19,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK20205
Q8TD19,BDBM13535,CHEMBL124660,TANDUTINIB,IK20206
Q8TD19,BDBM31093,CHEMBL259084,MLN8054,IK20207
Q8TD19,BDBM25045,CHEMBL573339,PI103,IK20208
Q8TD19,BDBM4851,CHEMBL101253,VATALANIB,IK20209
Q8TD19,BDBM7533,CHEMBL14762,SELICICLIB,IK20210
Q8TD19,BDBM13531,CHEMBL278041,SB202190,IK20211
Q8TD19,BDBM13336,CHEMBL10,SB203580,IK20212
Q8TD19,BDBM50110208,CHEMBL440084,SB431542,IK20213
Q8TD19,BDBM16673,CHEMBL1336,SORAFENIB,IK20214
Q8TD19,BDBM31095,CHEMBL1721885,SU014813,IK20215
Q8TD19,BDBM4814,CHEMBL535,SUNITINIB,IK20216
Q8TD19,BDBM13534,CHEMBL572878,TOZASERTIB,IK20217
P16066,BDBM50112321,CHEMBL407206,MiniANP,IK20218
P16066,BDBM50230986,CHEMBL2104386,CARPERITIDE,IK20219
P20594,BDBM50228178,CHEMBL428843,S-Fggridrigaqsglg-Nsfry,IK20220
P20594,BDBM50228183,CHEMBL266828,DRIGAQSGLGCNSFRY,IK20221
Q02750,BDBM25118,CHEMBL522892,DOVITINIB,IK20222
Q02750,BDBM4779,CHEMBL31965,CANERTINIB,IK20223
Q02750,BDBM13216,CHEMBL1421,DASATINIB,IK20224
Q02750,BDBM31090,CHEMBL607707,PELITINIB,IK20225
Q02750,BDBM6866,CHEMBL191003,JNJ7706621,IK20226
Q02750,BDBM31095,CHEMBL1721885,SU014813,IK20227
Q02750,BDBM4814,CHEMBL535,SUNITINIB,IK20228
Q02750,BDBM13534,CHEMBL572878,TOZASERTIB,IK20229
Q02750,BDBM21,CHEMBL24828,VANDETANIB,IK20230
Q02750,BDBM104936,CHEMBL464238,PF04622664,IK20231
Q02750,BDBM50338038,CHEMBL1614766,RO4987655,IK20232
Q02750,BDBM50222709,CHEMBL244488,PD0316684,IK20233
Q02750,BDBM104963,CHEMBL507361,PD0325901,IK20234
Q02750,BDBM50132260,CHEMBL105442,CI1040,IK20235
Q02750,BDBM50014412,CHEMBL2107832,PIMASERTIB,IK20236
Q02750,BDBM50337926,CHEMBL1615025,TAK733,IK20237
Q02750,BDBM50337926,CHEMBL1615025,TAK733,IK20238
Q02750,BDBM50014412,CHEMBL2107832,PIMASERTIB,IK20239
Q02750,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK20240
Q02750,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK20241
Q02750,BDBM50026612,CHEMBL502835,NINTEDANIB,IK20242
Q02750,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK20243
Q02750,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK20244
Q02750,BDBM50115295,CHEMBL99743,KN1022,IK20245
Q02750,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK20246
Q02750,BDBM50132260,CHEMBL105442,CI1040,IK20247
Q02750,BDBM50042034,CHEMBL1077979,(5Z)-7-Oxozeaenol,IK20248
Q02750,BDBM27879,CHEMBL401930,BMS536924,IK20249
Q02750,BDBM50391802,CHEMBL2146883,COBIMETINIB,IK20250
Q02750,BDBM104963,CHEMBL507361,PD0325901,IK20251
Q02750,BDBM50355497,CHEMBL1614701,SELUMETINIB,IK20252
Q02750,BDBM50355497,CHEMBL1614701,SELUMETINIB,IK20253
Q02750,BDBM50355497,CHEMBL1614701,SELUMETINIB,IK20254
Q02750,BDBM4552,CHEMBL288441,BOSUTINIB,IK20255
Q02750,BDBM104963,CHEMBL507361,PD0325901,IK20256
Q02750,BDBM50222709,CHEMBL244488,PD0316684,IK20257
Q02750,BDBM50059889,CHEMBL162,GNFPf1389,IK20258
Q02750,BDBM50042034,CHEMBL1077979,(5Z)-7-Oxozeaenol,IK20259
Q02750,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK20260
Q02750,BDBM13535,CHEMBL124660,TANDUTINIB,IK20261
Q02750,BDBM4814,CHEMBL535,SUNITINIB,IK20262
Q02750,BDBM16673,CHEMBL1336,SORAFENIB,IK20263
Q02750,BDBM50326054,CHEMBL1240703,CGP52421,IK20264
Q02750,BDBM50337926,CHEMBL1615025,TAK733,IK20265
Q02750,BDBM50338038,CHEMBL1614766,RO4987655,IK20266
Q02750,BDBM104963,CHEMBL507361,PD0325901,IK20267
Q02750,BDBM50338038,CHEMBL1614766,RO4987655,IK20268
Q02750,BDBM104963,CHEMBL507361,PD0325901,IK20269
Q02750,BDBM50350423,CHEMBL466154,NORLICHEXANTHONE,IK20270
Q02750,BDBM50350424,CHEMBL454440,ANOMALIN A,IK20271
Q02750,BDBM25117,CHEMBL1289926,AXITINIB,IK20272
Q02750,BDBM50355494,CHEMBL1908396,Ki20227,IK20273
Q02750,BDBM15138,CHEMBL379218,A674563,IK20274
Q02750,BDBM32362,CHEMBL261849,GW632580X,IK20275
Q02750,BDBM5446,CHEMBL553,ERLOTINIB,IK20276
Q02750,BDBM4851,CHEMBL101253,VATALANIB,IK20277
Q02750,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK20278
Q02750,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK20279
Q02750,BDBM50242742,CHEMBL509032,TAE684,IK20280
Q02750,BDBM12621,CHEMBL384304,RG547,IK20281
Q02750,BDBM31088,CHEMBL558752,RAF265,IK20282
Q02750,BDBM26474,CHEMBL477772,PAZOPANIB,IK20283
Q02750,BDBM25919,CHEMBL249697,BMS345541,IK20284
Q02750,BDBM24773,CHEMBL572881,MOTESANIB,IK20285
Q02750,BDBM13534,CHEMBL572878,TOZASERTIB,IK20286
Q02750,BDBM25028,CHEMBL521851,PICTILISIB,IK20287
Q02750,BDBM50331096,CHEMBL491473,CEDIRANIB,IK20288
Q02750,BDBM60589,CHEMBL1236107,SGX523,IK20289
Q02750,BDBM4552,CHEMBL288441,BOSUTINIB,IK20290
Q02750,BDBM31095,CHEMBL1721885,SU014813,IK20291
Q02750,BDBM25045,CHEMBL573339,PI103,IK20292
Q02750,BDBM50242737,CHEMBL450786,PHA665752,IK20293
Q02750,BDBM25013,CHEMBL494089,GSK690693,IK20294
Q02750,BDBM5447,CHEMBL939,GEFITINIB,IK20295
Q02750,BDBM50355497,CHEMBL1614701,SELUMETINIB,IK20296
Q02750,BDBM5445,CHEMBL554,LAPATINIB,IK20297
Q02750,BDBM50355495,CHEMBL1908391,MASITINIB,IK20298
Q02750,BDBM50306682,CHEMBL601719,CRIZOTINIB,IK20299
Q02750,BDBM50322823,CHEMBL1173655,AFATINIB,IK20300
Q02750,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK20301
Q02750,BDBM50355500,CHEMBL1908394,GSK461364,IK20302
Q02750,BDBM24654,CHEMBL445813,AT7519,IK20303
Q02750,BDBM50161957,CHEMBL180022,NERATINIB,IK20304
Q02750,BDBM60665,CHEMBL475251,R406,IK20305
Q02750,BDBM21079,CHEMBL223360,LINIFANIB,IK20306
Q02750,BDBM4779,CHEMBL31965,CANERTINIB,IK20307
Q02750,BDBM25084,CHEMBL230011,TG100115,IK20308
Q02750,BDBM31093,CHEMBL259084,MLN8054,IK20309
Q02750,BDBM50132260,CHEMBL105442,CI1040,IK20310
Q02750,BDBM50355501,CHEMBL1789941,RUXOLITINIB,IK20311
Q02750,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK20312
Q02750,BDBM50193995,CHEMBL221959,TOFACITINIB,IK20313
Q02750,BDBM50128285,CHEMBL300138,ENZASTAURIN,IK20314
Q02750,BDBM25118,CHEMBL522892,DOVITINIB,IK20315
Q02750,BDBM50184807,CHEMBL377300,BRIVANIB,IK20316
Q02750,BDBM21,CHEMBL24828,VANDETANIB,IK20317
Q02750,BDBM4814,CHEMBL535,SUNITINIB,IK20318
Q02750,BDBM31085,CHEMBL574738,AST487,IK20319
Q02750,BDBM13336,CHEMBL10,SB203580,IK20320
Q02750,BDBM50355496,CHEMBL1908397,KW2449,IK20321
Q02750,BDBM50332294,CHEMBL1287853,FEDRATINIB,IK20322
Q02750,BDBM13216,CHEMBL1421,DASATINIB,IK20323
Q02750,BDBM50355499,CHEMBL1908842,JNJ28312141,IK20324
Q02750,BDBM50309910,CHEMBL608154,ML120B,IK20325
Q02750,BDBM13530,CHEMBL941,IMATINIB,IK20326
Q02750,BDBM6568,CHEMBL386051,PD17395,IK20327
Q02750,BDBM25617,CHEMBL1230020,PLX4720,IK20328
Q02750,BDBM25121,CHEMBL513909,BI2536,IK20329
Q02750,BDBM27817,CHEMBL464552,GSK1838705A,IK20330
Q02750,BDBM5931,CHEMBL296468,BMS387032,IK20331
Q02750,BDBM13535,CHEMBL124660,TANDUTINIB,IK20332
Q02750,BDBM26300,CHEMBL215152,AZD1152HQPA,IK20333
Q02750,BDBM50237710,CHEMBL255863,NILOTINIB,IK20334
Q02750,BDBM5655,CHEMBL428690,ALVOCIDIB,IK20335
Q02750,BDBM16673,CHEMBL1336,SORAFENIB,IK20336
Q02750,BDBM50358243,CHEMBL1922224,Rel-Astrogorgol F,IK20337
